case_id,district,project_category,land_category,area_acres,owner_count,circle_rate_lakh_acre,awarded_compensation_cr,is_anomaly,anomaly_type
CMP-3248,Surat,Aviation,commercial,38.31,5,73.03,80.804,0,NORMAL
CMP-3249,Surat,Aviation,agricultural,36.44,3,81.6,55.383,0,NORMAL
CMP-3250,Sonnagar,Industrial,residential,5.38,1,19.92,2.772,0,NORMAL
CMP-3251,Dankuni,Industrial,agricultural,2.85,4,51.25,2.616,0,NORMAL
CMP-3252,Thane,Railways,commercial,3.46,6,100.14,11.889,0,NORMAL
CMP-3253,Raigad,Railways,residential,14.36,7,35.37,12.705,0,NORMAL
CMP-3254,Palghar,Energy,agricultural,38.58,3,39.9,27.456,0,NORMAL
CMP-3255,Dankuni,Railways,residential,26.27,6,44.25,60.207,1,OVER_VALUED
CMP-3256,Palghar,Railways,residential,24.35,4,47.02,25.214,0,NORMAL
CMP-3257,Gautam Buddha Nagar,Water,residential,40.34,7,70.14,67.899,0,NORMAL
CMP-3258,Gautam Buddha Nagar,Industrial,residential,39.23,5,117.08,112.045,0,NORMAL
CMP-3259,Raigad,Railways,agricultural,40.13,4,40.71,34.625,0,NORMAL
CMP-3260,Palghar,Water,commercial,30.01,8,27.46,32.499,0,NORMAL
CMP-3261,Sonnagar,Industrial,residential,27.93,5,19.16,15.376,0,NORMAL
CMP-3262,Valsad,Railways,residential,20.43,8,30.89,16.246,0,NORMAL
CMP-3263,Surat,Energy,commercial,15.68,2,66.36,36.453,0,NORMAL
CMP-3264,Dankuni,Highways,residential,37.41,6,59.13,56.696,0,NORMAL
CMP-3265,Valsad,Aviation,agricultural,2.78,6,25.54,1.389,0,NORMAL
CMP-3266,Panna,Highways,agricultural,8.47,7,25.17,3.702,0,NORMAL
CMP-3267,Thane,Water,commercial,43.76,1,80.2,126.469,0,NORMAL
CMP-3268,Gautam Buddha Nagar,Water,residential,17.67,7,87.81,37.539,0,NORMAL
CMP-3269,Thane,Aviation,agricultural,28.97,3,85.66,43.276,0,NORMAL
CMP-3270,Surat,Energy,commercial,19.28,2,84.08,61.933,0,NORMAL
CMP-3271,Raigad,Energy,commercial,2.84,6,37.46,3.733,0,NORMAL
CMP-3272,Thane,Industrial,commercial,7.9,7,73.88,18.612,0,NORMAL
CMP-3273,Navsari,Industrial,agricultural,26.1,7,39.39,18.748,0,NORMAL
CMP-3274,Thane,Energy,agricultural,19.38,1,117.51,41.473,0,NORMAL
CMP-3275,Sonnagar,Industrial,commercial,42.41,7,24.73,35.945,0,NORMAL
CMP-3276,Navsari,Water,commercial,31.67,3,34.0,41.652,0,NORMAL
CMP-3277,Surat,Energy,commercial,39.92,3,57.51,80.5,0,NORMAL
CMP-3278,Palghar,Industrial,residential,1.5,5,48.59,2.089,0,NORMAL
CMP-3279,Surat,Energy,agricultural,8.1,6,62.21,10.026,0,NORMAL
CMP-3280,Surat,Water,residential,13.3,6,66.85,20.393,0,NORMAL
CMP-3281,Sonnagar,Aviation,agricultural,43.88,8,23.96,22.394,0,NORMAL
CMP-3282,Surat,Water,commercial,31.44,8,81.8,76.03,0,NORMAL
CMP-3283,Ahmedabad,Energy,agricultural,13.25,5,59.37,13.951,0,NORMAL
CMP-3284,Panna,Water,commercial,36.62,7,23.35,28.083,0,NORMAL
CMP-3285,Panna,Energy,agricultural,7.91,2,28.68,2.128,1,UNDER_VALUED
CMP-3286,Thane,Aviation,commercial,26.43,2,126.23,96.158,0,NORMAL
CMP-3287,Ahmedabad,Aviation,residential,39.57,4,69.41,68.939,0,NORMAL
CMP-3288,Raigad,Energy,agricultural,32.14,7,35.67,21.336,0,NORMAL
CMP-3289,Surat,Industrial,commercial,39.72,2,59.8,33.623,1,UNDER_VALUED
CMP-3290,Dankuni,Industrial,agricultural,36.37,4,49.24,39.431,0,NORMAL
CMP-3291,Sonnagar,Railways,commercial,24.33,2,33.22,29.417,0,NORMAL
CMP-3292,Ahmedabad,Highways,residential,4.83,7,106.7,11.971,0,NORMAL
CMP-3293,Panna,Water,commercial,10.73,1,18.32,7.135,0,NORMAL
CMP-3294,Valsad,Water,agricultural,17.2,6,35.49,11.991,0,NORMAL
CMP-3295,Gautam Buddha Nagar,Industrial,residential,9.35,4,74.73,17.982,0,NORMAL
CMP-3296,Dankuni,Railways,residential,18.39,1,58.54,28.612,0,NORMAL
CMP-3297,Valsad,Water,agricultural,42.17,5,38.05,35.961,0,NORMAL
CMP-3298,Hooghly,Railways,commercial,29.3,1,50.68,54.507,0,NORMAL
CMP-3299,Navsari,Highways,residential,32.14,1,50.89,35.035,0,NORMAL
CMP-3300,Sonnagar,Industrial,residential,34.52,7,19.11,14.605,0,NORMAL
CMP-3301,Panna,Aviation,commercial,13.66,1,25.72,14.219,0,NORMAL
CMP-3302,Navsari,Highways,commercial,40.85,3,38.26,47.318,0,NORMAL
CMP-3303,Ahmedabad,Aviation,residential,18.58,1,112.26,58.191,0,NORMAL
CMP-3304,Surat,Industrial,residential,3.47,5,58.35,4.377,0,NORMAL
CMP-3305,Thane,Industrial,commercial,32.55,1,81.9,81.507,0,NORMAL
CMP-3306,Dankuni,Railways,agricultural,9.72,5,41.97,7.198,0,NORMAL
CMP-3307,Surat,Industrial,commercial,11.49,2,78.3,28.932,0,NORMAL
CMP-3308,Raigad,Water,agricultural,25.44,4,31.38,15.614,0,NORMAL
CMP-3309,Navsari,Aviation,residential,14.49,4,28.42,9.07,0,NORMAL
CMP-3310,Gautam Buddha Nagar,Water,agricultural,25.55,3,87.22,44.857,0,NORMAL
CMP-3311,Gautam Buddha Nagar,Aviation,agricultural,13.94,2,84.54,26.954,0,NORMAL
CMP-3312,Panna,Energy,residential,16.36,5,14.84,6.555,0,NORMAL
CMP-3313,Ahmedabad,Energy,agricultural,25.62,7,89.52,44.679,0,NORMAL
CMP-3314,Ahmedabad,Aviation,commercial,40.14,1,64.18,91.083,0,NORMAL
CMP-3315,Panna,Railways,residential,26.51,3,28.94,17.129,0,NORMAL
CMP-3316,Surat,Water,residential,24.7,1,78.87,47.043,0,NORMAL
CMP-3317,Palghar,Energy,commercial,35.53,2,41.43,53.117,0,NORMAL
CMP-3318,Dankuni,Railways,residential,22.01,4,54.79,29.282,0,NORMAL
CMP-3319,Gautam Buddha Nagar,Energy,commercial,34.83,3,105.76,120.744,0,NORMAL
CMP-3320,Dankuni,Railways,agricultural,27.05,5,62.21,32.154,0,NORMAL
CMP-3321,Thane,Energy,agricultural,7.58,4,98.54,15.961,0,NORMAL
CMP-3322,Thane,Energy,agricultural,42.27,8,117.29,108.706,0,NORMAL
CMP-3323,Valsad,Water,commercial,26.47,7,30.6,34.484,0,NORMAL
CMP-3324,Panna,Aviation,agricultural,40.11,1,26.53,22.259,0,NORMAL
CMP-3325,Gautam Buddha Nagar,Highways,residential,16.24,3,98.1,39.422,0,NORMAL
CMP-3326,Palghar,Energy,commercial,16.22,4,40.7,27.494,0,NORMAL
CMP-3327,Palghar,Highways,commercial,1.16,4,49.38,2.008,0,NORMAL
CMP-3328,Valsad,Railways,residential,42.2,7,29.48,25.419,0,NORMAL
CMP-3329,Sonnagar,Aviation,agricultural,44.57,1,30.65,26.517,0,NORMAL
CMP-3330,Valsad,Railways,commercial,22.18,4,28.52,18.21,0,NORMAL
CMP-3331,Valsad,Water,commercial,26.3,1,46.87,43.069,0,NORMAL
CMP-3332,Sonnagar,Energy,commercial,39.32,1,18.56,26.51,0,NORMAL
CMP-3333,Navsari,Railways,residential,26.65,8,31.58,21.115,0,NORMAL
CMP-3334,Thane,Industrial,residential,11.08,4,95.29,22.579,0,NORMAL
CMP-3335,Hooghly,Energy,residential,22.17,3,33.73,17.93,0,NORMAL
CMP-3336,Ahmedabad,Highways,commercial,17.67,6,57.13,37.138,0,NORMAL
CMP-3337,Navsari,Industrial,commercial,14.35,4,37.76,23.084,0,NORMAL
CMP-3338,Dankuni,Highways,commercial,26.2,7,64.48,54.248,0,NORMAL
CMP-3339,Dankuni,Energy,residential,34.84,5,40.36,35.932,0,NORMAL
CMP-3340,Surat,Industrial,commercial,43.77,8,84.52,135.022,0,NORMAL
CMP-3341,Dankuni,Railways,agricultural,26.04,5,43.35,22.67,0,NORMAL
CMP-3342,Navsari,Water,commercial,6.34,7,33.24,14.436,1,OVER_VALUED
CMP-3343,Dankuni,Highways,commercial,42.16,6,57.45,136.218,1,OVER_VALUED
CMP-3344,Palghar,Industrial,agricultural,27.39,2,25.35,13.075,0,NORMAL
CMP-3345,Panna,Water,residential,17.93,6,19.09,8.846,0,NORMAL
CMP-3346,Navsari,Industrial,agricultural,16.3,5,35.36,11.957,0,NORMAL
CMP-3347,Sonnagar,Energy,agricultural,42.34,8,27.62,25.236,0,NORMAL
CMP-3348,Ahmedabad,Industrial,commercial,10.94,7,78.92,30.53,0,NORMAL
CMP-3349,Ahmedabad,Energy,residential,33.05,6,98.0,89.25,0,NORMAL
CMP-3350,Sonnagar,Energy,agricultural,41.9,3,18.04,14.778,0,NORMAL
CMP-3351,Dankuni,Industrial,commercial,19.73,2,36.3,27.229,0,NORMAL
CMP-3352,Surat,Industrial,commercial,9.61,4,50.05,15.909,0,NORMAL
CMP-3353,Sonnagar,Aviation,agricultural,26.2,3,31.76,17.344,0,NORMAL
CMP-3354,Hooghly,Water,commercial,23.89,3,37.07,11.489,1,UNDER_VALUED
CMP-3355,Ahmedabad,Highways,commercial,33.1,2,80.37,100.06,0,NORMAL
CMP-3356,Raigad,Water,residential,4.48,7,37.41,4.562,0,NORMAL
CMP-3357,Palghar,Industrial,commercial,29.61,1,47.8,52.651,0,NORMAL
CMP-3358,Dankuni,Industrial,commercial,30.2,3,60.1,62.046,0,NORMAL
CMP-3359,Raigad,Water,residential,6.0,6,39.05,5.206,0,NORMAL
CMP-3360,Thane,Energy,commercial,38.39,4,74.62,87.153,0,NORMAL
CMP-3361,Surat,Industrial,agricultural,8.25,1,70.88,11.831,0,NORMAL
CMP-3362,Ahmedabad,Water,commercial,2.86,7,68.49,7.145,0,NORMAL
CMP-3363,Navsari,Energy,agricultural,26.72,6,49.46,28.693,0,NORMAL
CMP-3364,Ahmedabad,Energy,residential,19.71,1,80.15,43.282,0,NORMAL
CMP-3365,Surat,Railways,residential,5.08,5,76.79,10.509,0,NORMAL
CMP-3366,Gautam Buddha Nagar,Water,agricultural,14.0,8,109.75,27.604,0,NORMAL
CMP-3367,Ahmedabad,Highways,agricultural,17.29,6,63.04,21.988,0,NORMAL
CMP-3368,Navsari,Industrial,residential,2.69,8,29.6,2.123,0,NORMAL
CMP-3369,Panna,Water,agricultural,4.08,2,23.7,1.853,0,NORMAL
CMP-3370,Dankuni,Water,agricultural,19.79,8,63.44,27.939,0,NORMAL
CMP-3371,Raigad,Highways,commercial,22.54,3,48.85,40.554,0,NORMAL
CMP-3372,Gautam Buddha Nagar,Aviation,residential,4.26,6,84.26,10.109,0,NORMAL
CMP-3373,Dankuni,Aviation,residential,43.19,6,45.84,47.914,0,NORMAL
CMP-3374,Valsad,Railways,commercial,36.12,3,37.71,54.585,0,NORMAL
CMP-3375,Thane,Railways,agricultural,44.23,2,116.42,117.139,0,NORMAL
CMP-3376,Hooghly,Aviation,agricultural,37.06,4,47.0,32.932,0,NORMAL
CMP-3377,Gautam Buddha Nagar,Railways,commercial,32.98,7,105.47,135.774,0,NORMAL
CMP-3378,Hooghly,Aviation,commercial,5.41,8,59.24,11.383,0,NORMAL
CMP-3379,Gautam Buddha Nagar,Railways,commercial,15.5,3,107.72,57.241,0,NORMAL
CMP-3380,Surat,Industrial,agricultural,9.15,4,47.4,8.069,0,NORMAL
CMP-3381,Panna,Aviation,residential,33.96,6,18.66,16.166,0,NORMAL
CMP-3382,Ahmedabad,Highways,residential,20.45,5,98.17,52.624,0,NORMAL
CMP-3383,Raigad,Industrial,commercial,14.7,4,42.32,19.811,0,NORMAL
CMP-3384,Panna,Water,agricultural,32.8,5,22.27,20.207,1,OVER_VALUED
CMP-3385,Palghar,Aviation,residential,42.05,2,34.84,32.531,0,NORMAL
CMP-3386,Hooghly,Energy,agricultural,25.21,8,47.4,28.184,0,NORMAL
CMP-3387,Gautam Buddha Nagar,Water,commercial,43.81,2,87.32,161.052,0,NORMAL
CMP-3388,Navsari,Water,commercial,44.06,5,29.28,48.705,0,NORMAL
CMP-3389,Valsad,Aviation,residential,17.7,8,39.44,20.251,0,NORMAL
CMP-3390,Hooghly,Railways,residential,41.49,8,32.86,30.079,0,NORMAL
CMP-3391,Raigad,Water,commercial,22.99,6,43.06,33.365,0,NORMAL
CMP-3392,Navsari,Water,agricultural,23.15,7,44.75,19.768,0,NORMAL
CMP-3393,Raigad,Railways,residential,38.6,8,63.37,63.345,0,NORMAL
CMP-3394,Sonnagar,Energy,commercial,0.85,2,23.19,0.793,0,NORMAL
CMP-3395,Ahmedabad,Energy,agricultural,19.05,2,81.61,32.531,0,NORMAL
CMP-3396,Sonnagar,Aviation,residential,21.56,1,35.23,19.061,0,NORMAL
CMP-3397,Navsari,Water,residential,15.22,8,34.82,13.951,0,NORMAL
CMP-3398,Valsad,Water,commercial,35.11,4,41.26,50.486,0,NORMAL
CMP-3399,Gautam Buddha Nagar,Industrial,residential,42.53,3,62.19,66.136,0,NORMAL
CMP-3400,Navsari,Energy,commercial,3.08,2,48.94,5.7,0,NORMAL
CMP-3401,Surat,Highways,agricultural,29.62,2,57.5,34.684,0,NORMAL
CMP-3402,Hooghly,Railways,agricultural,30.71,1,33.71,20.167,0,NORMAL
CMP-3403,Gautam Buddha Nagar,Aviation,agricultural,17.93,8,125.75,41.429,0,NORMAL
CMP-3404,Gautam Buddha Nagar,Highways,commercial,22.33,7,83.19,30.605,1,UNDER_VALUED
CMP-3405,Ahmedabad,Aviation,agricultural,14.07,6,113.12,34.625,0,NORMAL
CMP-3406,Valsad,Railways,residential,44.91,2,26.43,12.868,1,UNDER_VALUED
CMP-3407,Raigad,Aviation,agricultural,37.09,7,37.46,29.82,0,NORMAL
CMP-3408,Panna,Aviation,agricultural,17.94,3,18.88,7.38,0,NORMAL
CMP-3409,Valsad,Energy,commercial,16.59,3,38.59,19.938,0,NORMAL
CMP-3410,Panna,Railways,agricultural,14.12,6,20.27,6.189,0,NORMAL
CMP-3411,Ahmedabad,Energy,commercial,12.12,7,82.61,32.037,0,NORMAL
CMP-3412,Panna,Water,agricultural,24.85,2,23.11,9.851,0,NORMAL
CMP-3413,Valsad,Railways,agricultural,22.79,4,36.98,18.438,0,NORMAL
CMP-3414,Valsad,Energy,residential,29.61,8,41.52,27.872,0,NORMAL
CMP-3415,Panna,Energy,agricultural,0.6,3,18.46,0.211,0,NORMAL
CMP-3416,Ahmedabad,Railways,commercial,18.21,6,91.11,54.794,0,NORMAL
CMP-3417,Hooghly,Aviation,agricultural,40.39,8,47.25,33.725,0,NORMAL
CMP-3418,Gautam Buddha Nagar,Water,residential,24.15,6,81.05,45.139,0,NORMAL
CMP-3419,Raigad,Railways,residential,22.12,1,49.79,28.767,0,NORMAL
CMP-3420,Valsad,Energy,residential,42.32,2,47.64,47.783,0,NORMAL
CMP-3421,Gautam Buddha Nagar,Railways,commercial,33.43,2,75.0,92.4,0,NORMAL
CMP-3422,Hooghly,Highways,residential,21.17,3,50.84,26.527,0,NORMAL
CMP-3423,Raigad,Aviation,residential,6.74,7,47.34,7.202,0,NORMAL
CMP-3424,Valsad,Highways,agricultural,16.61,2,29.0,11.149,0,NORMAL
CMP-3425,Valsad,Water,commercial,40.06,8,33.33,40.021,0,NORMAL
CMP-3426,Surat,Aviation,commercial,41.9,4,77.23,140.551,0,NORMAL
CMP-3427,Palghar,Railways,residential,43.44,6,28.91,33.048,0,NORMAL
CMP-3428,Surat,Water,commercial,34.59,2,80.56,95.505,0,NORMAL
CMP-3429,Ahmedabad,Railways,residential,10.55,7,93.12,21.85,0,NORMAL
CMP-3430,Hooghly,Highways,agricultural,31.4,2,57.53,33.266,0,NORMAL
CMP-3431,Navsari,Energy,commercial,4.95,5,43.08,6.989,0,NORMAL
CMP-3432,Ahmedabad,Aviation,agricultural,9.2,6,70.38,13.485,0,NORMAL
CMP-3433,Surat,Water,residential,26.57,4,62.21,38.953,0,NORMAL
CMP-3434,Valsad,Aviation,agricultural,8.78,4,35.54,5.34,0,NORMAL
CMP-3435,Panna,Energy,agricultural,0.71,8,21.48,0.351,0,NORMAL
CMP-3436,Sonnagar,Aviation,residential,38.55,2,24.8,25.356,0,NORMAL
CMP-3437,Valsad,Highways,commercial,5.05,4,46.0,9.783,0,NORMAL
CMP-3438,Hooghly,Water,commercial,39.71,7,56.56,65.032,0,NORMAL
CMP-3439,Panna,Highways,residential,38.99,5,23.07,25.189,0,NORMAL
CMP-3440,Ahmedabad,Railways,commercial,33.74,7,55.46,61.742,0,NORMAL
CMP-3441,Surat,Highways,agricultural,25.27,8,79.35,39.098,0,NORMAL
CMP-3442,Raigad,Water,commercial,34.6,3,63.49,69.113,0,NORMAL
CMP-3443,Panna,Energy,residential,13.65,5,17.14,5.979,0,NORMAL
CMP-3444,Valsad,Energy,residential,24.4,7,23.87,15.693,0,NORMAL
CMP-3445,Gautam Buddha Nagar,Aviation,agricultural,18.9,8,122.78,44.441,0,NORMAL
CMP-3446,Sonnagar,Railways,agricultural,34.85,8,19.03,12.268,0,NORMAL
CMP-3447,Thane,Water,residential,36.9,8,90.75,90.25,0,NORMAL
CMP-3448,Hooghly,Aviation,commercial,39.81,5,43.15,63.676,0,NORMAL
CMP-3449,Ahmedabad,Highways,agricultural,27.46,6,115.82,63.668,0,NORMAL
CMP-3450,Sonnagar,Industrial,commercial,26.77,8,23.01,18.617,0,NORMAL
CMP-3451,Gautam Buddha Nagar,Aviation,commercial,1.96,5,83.46,6.077,0,NORMAL
CMP-3452,Gautam Buddha Nagar,Highways,agricultural,16.81,3,61.77,20.494,0,NORMAL
CMP-3453,Valsad,Industrial,commercial,44.0,7,46.13,64.265,0,NORMAL
CMP-3454,Navsari,Railways,residential,8.46,3,28.47,6.888,0,NORMAL
CMP-3455,Sonnagar,Water,commercial,27.32,4,22.41,21.665,0,NORMAL
CMP-3456,Thane,Aviation,agricultural,8.39,6,72.77,14.162,0,NORMAL
CMP-3457,Gautam Buddha Nagar,Aviation,commercial,4.4,4,61.17,9.844,0,NORMAL
CMP-3458,Raigad,Aviation,agricultural,1.43,6,62.52,1.787,0,NORMAL
CMP-3459,Thane,Water,residential,1.66,3,89.65,3.811,0,NORMAL
CMP-3460,Palghar,Water,commercial,11.16,7,41.51,13.683,0,NORMAL
CMP-3461,Gautam Buddha Nagar,Highways,residential,25.99,2,98.44,74.742,0,NORMAL
CMP-3462,Panna,Industrial,agricultural,5.89,5,19.86,2.052,0,NORMAL
CMP-3463,Navsari,Highways,commercial,18.62,1,47.18,37.889,0,NORMAL
CMP-3464,Surat,Highways,commercial,41.3,2,46.88,67.262,0,NORMAL
CMP-3465,Panna,Water,agricultural,23.29,4,15.01,6.319,0,NORMAL
CMP-3466,Gautam Buddha Nagar,Water,residential,23.59,4,60.76,33.891,0,NORMAL
CMP-3467,Surat,Energy,agricultural,41.14,5,66.98,53.476,0,NORMAL
CMP-3468,Raigad,Industrial,commercial,41.05,1,56.71,80.517,0,NORMAL
CMP-3469,Raigad,Highways,commercial,3.48,5,41.96,4.881,0,NORMAL
CMP-3470,Dankuni,Energy,residential,29.32,5,60.99,45.499,0,NORMAL
CMP-3471,Dankuni,Energy,commercial,35.87,6,66.65,74.985,0,NORMAL
CMP-3472,Valsad,Industrial,agricultural,5.6,4,24.66,2.541,0,NORMAL
CMP-3473,Ahmedabad,Aviation,commercial,37.49,2,55.16,75.557,0,NORMAL
CMP-3474,Valsad,Aviation,agricultural,3.17,4,27.8,1.52,0,NORMAL
CMP-3475,Valsad,Water,residential,44.74,2,32.18,39.416,0,NORMAL
CMP-3476,Dankuni,Highways,agricultural,21.22,7,52.83,25.985,0,NORMAL
CMP-3477,Raigad,Industrial,agricultural,30.09,5,62.39,33.877,0,NORMAL
CMP-3478,Sonnagar,Energy,residential,14.48,8,35.0,11.718,0,NORMAL
CMP-3479,Valsad,Railways,commercial,29.76,2,31.57,27.301,0,NORMAL
CMP-3480,Panna,Industrial,commercial,39.67,7,25.55,41.753,0,NORMAL
CMP-3481,Hooghly,Industrial,agricultural,19.31,7,47.28,18.873,0,NORMAL
CMP-3482,Raigad,Industrial,agricultural,20.52,3,47.81,21.04,0,NORMAL
CMP-3483,Gautam Buddha Nagar,Industrial,agricultural,1.21,4,107.0,2.381,0,NORMAL
CMP-3484,Sonnagar,Railways,agricultural,4.61,7,35.39,3.498,0,NORMAL
CMP-3485,Valsad,Highways,residential,35.82,5,22.88,24.709,0,NORMAL
CMP-3486,Dankuni,Energy,commercial,25.97,1,62.22,58.391,0,NORMAL
CMP-3487,Dankuni,Highways,residential,24.57,5,61.27,38.411,0,NORMAL
CMP-3488,Panna,Highways,residential,33.37,7,17.86,12.984,0,NORMAL
CMP-3489,Dankuni,Aviation,commercial,35.59,5,50.13,45.828,0,NORMAL
CMP-3490,Raigad,Industrial,residential,36.43,8,50.71,49.105,0,NORMAL
CMP-3491,Raigad,Energy,residential,41.07,2,58.11,58.863,0,NORMAL
CMP-3492,Valsad,Energy,commercial,44.9,4,22.16,39.108,0,NORMAL
CMP-3493,Panna,Water,commercial,22.83,8,21.21,17.193,0,NORMAL
CMP-3494,Thane,Water,commercial,7.7,7,121.44,39.149,0,NORMAL
CMP-3495,Sonnagar,Industrial,agricultural,13.14,2,32.57,8.545,0,NORMAL
CMP-3496,Valsad,Industrial,residential,31.28,3,24.26,21.278,0,NORMAL
CMP-3497,Surat,Water,commercial,34.41,6,75.69,77.842,0,NORMAL
CMP-3498,Gautam Buddha Nagar,Industrial,residential,6.5,7,70.36,13.265,0,NORMAL
CMP-3499,Thane,Aviation,residential,24.49,7,114.1,35.603,1,UNDER_VALUED
CMP-3500,Valsad,Highways,residential,14.24,6,31.82,11.957,0,NORMAL
CMP-3501,Surat,Energy,residential,2.3,4,70.86,3.648,0,NORMAL
CMP-3502,Surat,Aviation,commercial,39.5,1,71.75,91.879,0,NORMAL
CMP-3503,Gautam Buddha Nagar,Railways,residential,41.12,2,79.37,68.346,0,NORMAL
CMP-3504,Navsari,Energy,agricultural,18.36,6,51.21,17.466,0,NORMAL
CMP-3505,Ahmedabad,Railways,commercial,5.22,6,86.03,18.497,0,NORMAL
CMP-3506,Ahmedabad,Energy,residential,14.91,8,108.67,48.208,0,NORMAL
CMP-3507,Ahmedabad,Railways,residential,42.23,6,85.29,88.393,0,NORMAL
CMP-3508,Valsad,Energy,agricultural,41.6,2,40.61,71.129,1,OVER_VALUED
CMP-3509,Navsari,Aviation,commercial,28.22,5,44.55,37.757,0,NORMAL
CMP-3510,Thane,Aviation,commercial,27.83,5,83.21,78.329,0,NORMAL
CMP-3511,Sonnagar,Railways,commercial,7.29,6,23.33,5.193,0,NORMAL
CMP-3512,Panna,Highways,commercial,25.14,2,25.68,25.147,0,NORMAL
CMP-3513,Sonnagar,Water,commercial,14.98,2,19.09,9.609,0,NORMAL
CMP-3514,Panna,Water,residential,41.47,2,18.69,20.14,0,NORMAL
CMP-3515,Gautam Buddha Nagar,Aviation,commercial,26.6,2,107.01,92.861,0,NORMAL
CMP-3516,Raigad,Industrial,agricultural,22.5,6,39.72,15.893,0,NORMAL
CMP-3517,Surat,Energy,residential,31.92,2,81.79,57.969,0,NORMAL
CMP-3518,Valsad,Water,agricultural,15.18,5,33.72,9.78,0,NORMAL
CMP-3519,Valsad,Energy,agricultural,14.32,5,27.74,8.657,0,NORMAL
CMP-3520,Panna,Aviation,commercial,3.61,6,18.02,2.158,0,NORMAL
CMP-3521,Sonnagar,Highways,agricultural,26.59,7,24.77,14.612,0,NORMAL
CMP-3522,Raigad,Industrial,commercial,3.62,5,56.22,8.001,0,NORMAL
CMP-3523,Gautam Buddha Nagar,Aviation,agricultural,34.57,4,63.38,48.136,0,NORMAL
CMP-3524,Palghar,Aviation,residential,24.56,3,36.62,23.646,0,NORMAL
CMP-3525,Hooghly,Industrial,agricultural,17.88,6,56.37,17.734,0,NORMAL
CMP-3526,Raigad,Railways,residential,10.43,7,30.2,7.881,0,NORMAL
CMP-3527,Thane,Aviation,agricultural,11.48,4,116.77,28.385,0,NORMAL
CMP-3528,Hooghly,Railways,commercial,7.48,2,48.76,12.804,0,NORMAL
CMP-3529,Raigad,Energy,commercial,20.77,4,59.21,48.018,0,NORMAL
CMP-3530,Raigad,Water,residential,42.98,5,57.56,95.366,1,OVER_VALUED
CMP-3531,Dankuni,Industrial,agricultural,33.89,8,65.25,40.655,0,NORMAL
CMP-3532,Valsad,Highways,commercial,9.69,4,28.57,10.802,0,NORMAL
CMP-3533,Thane,Industrial,agricultural,8.75,5,86.74,15.326,0,NORMAL
CMP-3534,Panna,Energy,residential,19.84,6,23.01,12.833,0,NORMAL
CMP-3535,Dankuni,Water,agricultural,26.19,5,62.23,29.03,0,NORMAL
CMP-3536,Palghar,Energy,residential,8.73,5,46.28,10.796,0,NORMAL
CMP-3537,Thane,Industrial,agricultural,21.13,7,113.06,46.321,0,NORMAL
CMP-3538,Dankuni,Industrial,residential,44.95,5,49.51,61.066,0,NORMAL
CMP-3539,Sonnagar,Highways,commercial,39.93,5,34.48,44.087,0,NORMAL
CMP-3540,Palghar,Highways,residential,27.93,7,35.14,25.7,0,NORMAL
CMP-3541,Navsari,Energy,agricultural,3.21,7,28.22,1.827,0,NORMAL
CMP-3542,Surat,Aviation,commercial,38.06,7,52.0,83.343,0,NORMAL
CMP-3543,Surat,Energy,commercial,1.03,6,62.74,2.257,0,NORMAL
CMP-3544,Palghar,Aviation,residential,22.37,4,45.28,24.346,0,NORMAL
CMP-3545,Raigad,Aviation,commercial,41.59,8,30.74,38.405,0,NORMAL
CMP-3546,Surat,Aviation,commercial,13.2,4,76.17,39.962,0,NORMAL
CMP-3547,Navsari,Industrial,commercial,3.39,8,37.89,4.636,0,NORMAL
CMP-3548,Gautam Buddha Nagar,Railways,commercial,37.19,3,118.74,169.881,0,NORMAL
CMP-3549,Thane,Railways,residential,2.46,8,73.18,5.046,0,NORMAL
CMP-3550,Palghar,Aviation,commercial,29.84,4,32.93,35.241,0,NORMAL
CMP-3551,Valsad,Industrial,residential,36.87,6,37.13,36.434,0,NORMAL
CMP-3552,Panna,Aviation,commercial,16.54,4,25.79,14.872,0,NORMAL
CMP-3553,Hooghly,Water,residential,36.39,8,58.62,49.323,0,NORMAL
CMP-3554,Palghar,Railways,agricultural,7.53,5,25.77,3.433,0,NORMAL
CMP-3555,Navsari,Energy,agricultural,20.6,2,45.52,17.123,0,NORMAL
CMP-3556,Palghar,Water,residential,3.15,3,43.42,3.465,0,NORMAL
CMP-3557,Sonnagar,Highways,agricultural,28.36,2,28.35,17.626,0,NORMAL
CMP-3558,Valsad,Energy,agricultural,2.12,8,47.04,1.869,0,NORMAL
CMP-3559,Hooghly,Aviation,agricultural,4.98,2,32.64,3.059,0,NORMAL
CMP-3560,Navsari,Railways,commercial,14.84,4,38.34,20.041,0,NORMAL
CMP-3561,Raigad,Energy,commercial,17.86,7,54.56,33.737,0,NORMAL
CMP-3562,Gautam Buddha Nagar,Railways,commercial,21.59,6,124.36,84.243,0,NORMAL
CMP-3563,Ahmedabad,Industrial,residential,44.3,2,59.99,70.357,0,NORMAL
CMP-3564,Palghar,Energy,commercial,8.63,2,43.31,14.705,0,NORMAL
CMP-3565,Sonnagar,Water,commercial,0.9,3,23.02,0.824,0,NORMAL
CMP-3566,Dankuni,Energy,agricultural,22.9,8,53.68,50.62,1,OVER_VALUED
CMP-3567,Valsad,Industrial,commercial,15.61,5,33.72,28.157,1,OVER_VALUED
CMP-3568,Raigad,Energy,residential,2.83,6,30.73,2.224,0,NORMAL
