stage_duration_days,district,project_category,objection_count,has_dispute,land_category,area_acres,owner_count,distance_from_hq_km,is_delayed,days_to_next_stage
215,Surat,Highways,0,0,commercial,19.82,5,12.6,1,105.0
60,Panna,Aviation,1,0,commercial,74.64,5,6.3,0,111.2
219,Gautam Buddha Nagar,Water,1,0,commercial,13.24,4,18.4,1,123.4
95,Raigad,Aviation,2,0,commercial,78.69,1,64.6,0,113.6
249,Raigad,Aviation,8,1,agricultural,22.98,8,50.0,1,307.3
40,Thane,Industrial,1,0,agricultural,76.21,9,72.7,0,89.9
145,Valsad,Highways,0,0,residential,44.12,4,44.9,0,106.4
237,Navsari,Industrial,1,0,agricultural,33.72,6,8.4,0,127.3
170,Palghar,Highways,0,0,commercial,53.67,3,78.4,0,119.2
239,Palghar,Industrial,4,1,agricultural,1.79,1,14.5,1,243.6
137,Ahmedabad,Energy,2,0,agricultural,38.83,4,3.7,0,140.5
70,Sonnagar,Industrial,0,0,commercial,33.55,3,28.3,0,72.7
44,Palghar,Railways,7,1,commercial,76.45,3,33.3,1,277.0
31,Valsad,Energy,2,0,residential,3.4,2,54.8,0,76.8
259,Surat,Industrial,8,1,residential,8.24,2,3.2,1,281.5
45,Surat,Industrial,3,1,agricultural,23.64,6,16.6,1,257.3
157,Thane,Water,8,1,residential,25.47,3,40.4,1,309.9
198,Hooghly,Aviation,8,1,agricultural,12.96,6,16.4,1,286.6
80,Thane,Highways,4,1,agricultural,18.34,5,5.6,1,246.5
55,Palghar,Railways,1,0,commercial,59.06,3,11.5,0,90.2
50,Panna,Highways,0,0,commercial,56.92,1,81.0,0,78.0
156,Panna,Industrial,1,0,commercial,46.9,4,76.4,0,124.8
180,Hooghly,Water,2,0,residential,68.51,3,30.2,0,151.2
91,Navsari,Aviation,10,1,residential,66.99,2,69.3,1,336.6
202,Hooghly,Highways,3,1,commercial,67.09,1,86.9,1,258.9
77,Dankuni,Water,2,0,residential,48.54,2,64.3,0,115.3
62,Thane,Energy,1,0,commercial,59.68,1,77.8,0,64.4
88,Sonnagar,Energy,2,0,commercial,33.03,5,64.2,0,119.0
55,Thane,Railways,0,0,commercial,6.05,1,12.3,0,22.1
19,Dankuni,Highways,0,0,commercial,7.33,6,23.5,0,66.9
173,Gautam Buddha Nagar,Aviation,0,0,agricultural,29.21,1,55.2,0,94.0
166,Ahmedabad,Water,1,0,agricultural,42.36,2,4.0,1,130.5
176,Valsad,Water,3,0,commercial,12.62,3,63.5,0,137.0
152,Thane,Water,5,1,residential,68.7,4,26.7,1,263.4
132,Panna,Water,3,1,agricultural,56.79,7,71.5,1,256.1
168,Raigad,Aviation,8,1,commercial,1.85,2,41.7,1,270.2
299,Palghar,Aviation,9,1,residential,74.07,4,24.5,1,361.9
222,Thane,Industrial,0,0,residential,63.05,2,32.0,0,128.6
158,Navsari,Highways,4,0,agricultural,32.3,10,29.9,0,165.7
154,Dankuni,Industrial,1,0,residential,37.65,2,39.7,1,138.8
51,Hooghly,Water,3,0,agricultural,61.33,4,62.8,0,162.5
33,Gautam Buddha Nagar,Railways,0,0,agricultural,74.56,2,43.1,0,61.5
27,Thane,Highways,3,1,commercial,21.81,3,10.0,1,199.0
158,Gautam Buddha Nagar,Water,5,1,commercial,53.41,5,30.2,1,271.1
97,Sonnagar,Energy,3,1,commercial,38.66,6,4.5,1,249.5
174,Surat,Highways,2,0,agricultural,46.9,7,60.3,0,145.2
259,Ahmedabad,Aviation,1,0,agricultural,8.75,8,22.1,0,134.9
154,Ahmedabad,Aviation,2,0,agricultural,12.6,4,75.7,0,86.6
139,Panna,Water,0,0,commercial,38.59,4,53.5,0,82.2
117,Palghar,Railways,3,0,commercial,38.79,5,38.3,1,129.9
66,Valsad,Energy,0,0,residential,25.89,2,13.0,0,46.4
300,Valsad,Highways,3,0,commercial,29.99,3,38.6,0,192.0
244,Panna,Aviation,6,1,residential,53.18,3,35.5,1,305.9
143,Gautam Buddha Nagar,Aviation,1,0,agricultural,67.27,2,69.4,0,113.0
200,Sonnagar,Industrial,1,0,agricultural,68.25,1,32.6,0,118.1
56,Thane,Highways,2,0,agricultural,9.33,13,71.7,0,131.2
250,Palghar,Water,6,1,agricultural,63.13,13,71.5,1,339.9
39,Palghar,Railways,1,0,agricultural,11.62,13,20.0,0,83.7
41,Ahmedabad,Industrial,1,0,residential,71.23,4,46.5,0,137.2
149,Palghar,Highways,1,0,commercial,71.17,4,90.2,0,180.5
229,Valsad,Energy,4,1,residential,10.55,1,73.8,1,251.1
124,Raigad,Highways,1,0,commercial,78.73,3,13.3,0,135.0
29,Dankuni,Aviation,8,1,agricultural,21.31,2,66.2,1,263.9
48,Panna,Railways,1,0,commercial,22.28,2,15.7,0,46.8
131,Sonnagar,Industrial,4,0,residential,11.62,2,84.4,0,120.7
209,Hooghly,Highways,0,0,agricultural,46.86,10,80.7,0,121.6
109,Raigad,Railways,0,0,commercial,20.95,3,65.6,0,121.3
292,Sonnagar,Aviation,0,0,commercial,77.77,1,8.9,0,125.1
27,Thane,Water,1,0,commercial,25.98,4,46.5,0,62.9
43,Valsad,Industrial,3,0,residential,56.04,2,74.5,0,107.2
65,Thane,Railways,0,0,commercial,58.51,4,90.7,0,85.4
217,Raigad,Aviation,0,0,commercial,15.63,5,29.6,0,107.5
265,Gautam Buddha Nagar,Energy,0,0,commercial,36.7,5,20.2,1,85.3
49,Gautam Buddha Nagar,Energy,1,0,commercial,12.11,6,44.0,0,76.7
215,Hooghly,Aviation,1,0,agricultural,17.86,9,41.6,1,133.1
68,Dankuni,Water,7,1,commercial,75.87,3,69.9,1,292.2
200,Thane,Industrial,0,0,agricultural,59.58,9,67.0,0,130.2
86,Navsari,Aviation,0,0,residential,72.77,2,76.3,0,92.6
118,Sonnagar,Industrial,9,1,residential,18.75,4,93.3,1,284.1
16,Valsad,Railways,0,0,agricultural,49.57,14,4.1,0,124.5
238,Navsari,Aviation,0,0,agricultural,49.24,7,72.9,0,151.2
182,Palghar,Railways,0,0,residential,56.9,1,91.0,0,98.7
290,Palghar,Industrial,2,0,commercial,10.74,2,21.3,0,147.4
81,Thane,Water,2,1,agricultural,12.71,11,51.2,1,228.5
87,Dankuni,Energy,1,0,residential,16.2,4,32.8,0,95.8
30,Ahmedabad,Industrial,0,0,agricultural,33.54,7,22.6,0,93.6
300,Ahmedabad,Industrial,1,0,commercial,1.24,2,81.8,0,142.0
214,Navsari,Highways,8,1,agricultural,21.48,8,2.4,1,312.5
29,Sonnagar,Energy,3,1,residential,39.44,3,15.3,1,198.1
81,Raigad,Industrial,0,0,agricultural,0.98,14,3.7,0,78.9
227,Gautam Buddha Nagar,Industrial,5,1,residential,10.21,2,67.9,1,287.8
297,Sonnagar,Railways,0,0,agricultural,67.08,4,93.5,0,124.6
44,Surat,Energy,3,0,commercial,24.83,4,18.2,0,140.7
38,Surat,Industrial,0,0,commercial,73.21,2,78.0,0,100.6
293,Raigad,Water,0,0,commercial,3.71,1,93.4,0,131.9
198,Surat,Highways,1,0,commercial,63.9,1,67.7,0,118.6
173,Panna,Water,0,0,agricultural,48.93,4,36.2,0,63.2
201,Navsari,Aviation,0,0,residential,26.42,3,54.4,0,108.2
69,Gautam Buddha Nagar,Industrial,2,0,agricultural,79.16,13,53.0,0,156.2
88,Valsad,Water,0,0,commercial,61.48,6,11.7,0,97.6
252,Gautam Buddha Nagar,Energy,0,0,residential,60.64,3,63.3,0,125.2
282,Surat,Railways,0,0,commercial,1.12,5,20.2,0,125.5
274,Palghar,Railways,3,0,residential,47.14,2,2.7,1,167.8
74,Ahmedabad,Highways,2,0,residential,45.99,4,55.7,0,92.3
183,Hooghly,Highways,3,0,residential,73.03,2,21.6,0,130.2
89,Panna,Aviation,2,0,commercial,77.08,5,82.1,0,128.9
135,Palghar,Industrial,1,0,commercial,55.89,1,68.2,0,103.2
269,Thane,Water,1,0,agricultural,78.43,14,74.8,1,159.4
144,Navsari,Energy,0,0,commercial,9.27,1,44.0,0,56.6
212,Sonnagar,Water,3,0,agricultural,23.14,4,29.7,0,156.3
215,Gautam Buddha Nagar,Highways,6,1,residential,20.33,2,87.6,1,276.5
42,Dankuni,Aviation,1,0,residential,62.73,4,35.8,0,79.0
183,Surat,Aviation,4,0,commercial,44.4,4,46.4,0,198.7
265,Navsari,Aviation,1,0,agricultural,5.01,8,62.7,1,157.1
63,Hooghly,Water,1,0,commercial,68.86,3,63.2,0,97.8
213,Panna,Industrial,0,0,agricultural,16.19,12,48.6,0,144.7
189,Surat,Water,10,1,residential,26.98,1,69.7,1,351.8
176,Raigad,Aviation,9,1,commercial,19.41,6,64.4,1,328.7
149,Gautam Buddha Nagar,Water,0,0,agricultural,11.6,3,24.8,0,83.2
32,Ahmedabad,Industrial,2,0,commercial,25.46,3,66.6,0,88.2
225,Raigad,Highways,6,1,agricultural,6.35,7,92.6,1,337.0
255,Valsad,Industrial,0,0,commercial,13.23,5,54.4,1,105.8
22,Dankuni,Railways,0,0,commercial,35.29,4,11.6,0,93.5
28,Panna,Aviation,0,0,agricultural,33.83,12,34.8,0,55.3
189,Valsad,Energy,0,0,commercial,77.58,2,67.6,0,124.5
174,Hooghly,Industrial,0,0,residential,51.87,4,40.1,0,106.2
225,Gautam Buddha Nagar,Highways,10,1,commercial,14.65,6,78.7,1,353.4
23,Dankuni,Railways,4,1,commercial,12.4,5,43.3,1,207.7
34,Ahmedabad,Highways,3,0,commercial,37.25,6,8.2,0,126.6
121,Thane,Highways,2,1,agricultural,36.84,10,46.2,1,251.6
297,Raigad,Aviation,1,0,agricultural,60.52,14,23.5,0,157.2
95,Palghar,Aviation,0,0,residential,52.08,2,12.5,0,71.2
103,Hooghly,Highways,0,0,agricultural,4.92,9,13.7,0,99.6
158,Hooghly,Water,2,1,residential,25.59,3,47.7,0,214.5
46,Raigad,Industrial,0,0,agricultural,55.59,9,79.2,0,91.1
298,Palghar,Railways,6,1,commercial,21.07,6,41.0,1,315.6
224,Sonnagar,Energy,8,1,commercial,65.57,1,62.1,1,292.7
146,Hooghly,Railways,4,0,residential,14.56,4,22.2,0,137.7
289,Hooghly,Water,9,1,residential,0.79,3,40.7,1,333.7
87,Thane,Water,1,0,agricultural,48.73,3,52.8,0,114.8
90,Gautam Buddha Nagar,Railways,1,0,residential,6.16,4,25.9,0,84.3
279,Surat,Water,0,0,agricultural,31.28,12,39.0,0,151.2
220,Palghar,Aviation,4,0,residential,77.57,3,61.1,1,205.3
149,Surat,Highways,7,1,agricultural,19.44,6,64.5,1,324.1
58,Thane,Highways,1,0,residential,21.3,1,50.6,0,72.0
278,Hooghly,Highways,1,0,residential,39.13,1,36.1,0,138.6
256,Palghar,Aviation,0,0,agricultural,18.47,7,92.7,0,112.0
92,Gautam Buddha Nagar,Water,0,0,commercial,7.12,1,32.5,0,61.3
255,Gautam Buddha Nagar,Highways,3,1,agricultural,39.96,12,35.7,1,295.0
162,Thane,Railways,0,0,commercial,61.13,6,23.4,0,105.8
103,Palghar,Highways,3,0,residential,29.48,4,27.0,0,133.3
132,Dankuni,Energy,0,0,residential,47.8,4,71.6,0,126.5
147,Valsad,Railways,0,0,commercial,22.86,4,28.4,0,113.2
202,Hooghly,Energy,5,1,agricultural,19.45,13,93.4,1,267.7
244,Ahmedabad,Water,0,0,residential,54.25,4,73.3,1,127.4
249,Valsad,Water,1,0,agricultural,64.1,9,29.7,1,143.0
32,Palghar,Energy,0,0,commercial,65.65,3,48.8,0,100.5
145,Dankuni,Energy,2,1,commercial,45.41,5,53.9,1,249.4
240,Surat,Energy,0,0,agricultural,72.16,2,66.3,0,135.6
288,Valsad,Aviation,8,1,agricultural,71.82,10,53.5,1,371.3
139,Surat,Railways,1,0,agricultural,9.86,11,21.5,1,104.2
155,Sonnagar,Railways,3,0,residential,1.16,1,84.3,1,146.2
268,Navsari,Railways,0,0,commercial,27.13,3,29.6,1,88.6
67,Panna,Water,0,0,residential,5.61,3,45.8,0,37.0
171,Panna,Energy,0,0,commercial,46.92,4,91.1,0,108.1
107,Navsari,Aviation,8,1,commercial,6.74,2,48.4,1,265.2
107,Valsad,Railways,3,0,residential,67.19,4,56.8,0,137.4
157,Hooghly,Energy,0,0,commercial,36.43,3,91.9,0,96.0
124,Gautam Buddha Nagar,Railways,3,0,residential,0.76,3,91.5,0,127.8
121,Valsad,Aviation,5,1,agricultural,41.52,1,12.3,1,221.2
260,Panna,Energy,0,0,commercial,63.17,3,39.9,0,127.5
220,Valsad,Water,4,1,residential,56.25,2,82.7,1,288.8
229,Hooghly,Highways,0,0,residential,2.91,3,92.0,0,101.8
168,Sonnagar,Railways,2,1,commercial,17.45,4,91.3,1,260.5
49,Dankuni,Aviation,1,0,commercial,13.38,3,44.5,0,59.8
54,Palghar,Highways,2,1,agricultural,39.58,14,19.3,1,229.6
54,Thane,Water,3,0,commercial,28.06,5,32.8,0,124.8
166,Ahmedabad,Energy,2,1,residential,13.64,2,33.5,1,223.0
291,Dankuni,Industrial,1,0,residential,72.95,3,79.6,0,145.7
173,Sonnagar,Industrial,10,1,residential,71.3,3,43.8,1,344.6
127,Surat,Highways,0,0,residential,49.54,4,10.5,0,59.7
23,Surat,Aviation,8,1,agricultural,75.6,9,42.6,1,334.0
214,Sonnagar,Water,10,1,residential,56.34,3,19.3,1,362.3
139,Ahmedabad,Highways,10,1,residential,79.52,4,43.7,1,354.6
223,Palghar,Aviation,10,1,agricultural,18.59,4,26.7,1,312.7
260,Dankuni,Aviation,8,1,commercial,14.29,6,14.0,1,295.3
33,Hooghly,Aviation,7,1,residential,17.43,3,67.6,1,250.9
79,Raigad,Water,7,1,agricultural,65.36,13,43.7,1,307.2
93,Raigad,Energy,0,0,agricultural,72.71,9,58.1,0,87.4
34,Gautam Buddha Nagar,Water,0,0,commercial,38.4,5,52.0,0,66.6
161,Gautam Buddha Nagar,Water,1,0,residential,19.01,4,80.3,0,105.5
157,Gautam Buddha Nagar,Highways,3,0,commercial,21.53,6,42.1,0,131.6
51,Sonnagar,Railways,0,0,residential,43.78,3,34.8,0,76.7
231,Thane,Highways,0,0,residential,49.39,3,56.2,0,99.0
31,Raigad,Water,0,0,commercial,44.64,3,21.2,0,88.1
276,Thane,Railways,3,1,agricultural,19.69,9,48.4,1,271.4
197,Panna,Railways,1,0,agricultural,25.98,9,74.1,1,146.4
126,Thane,Highways,6,1,commercial,67.1,2,32.3,1,279.8
99,Dankuni,Water,1,0,commercial,79.84,4,36.0,0,126.1
166,Hooghly,Aviation,1,0,residential,45.68,3,92.8,0,117.9
213,Dankuni,Railways,3,1,residential,35.73,3,49.8,1,222.2
129,Navsari,Highways,3,0,residential,55.33,2,70.7,0,121.7
286,Thane,Water,1,0,residential,62.1,1,38.7,0,178.6
109,Gautam Buddha Nagar,Aviation,7,1,residential,39.57,3,31.7,1,282.1
212,Dankuni,Railways,3,0,commercial,37.33,1,49.7,1,136.6
200,Thane,Railways,0,0,residential,58.02,1,75.1,0,92.0
103,Navsari,Highways,4,0,residential,35.2,3,61.9,0,136.7
60,Navsari,Highways,3,0,agricultural,29.25,14,63.4,0,169.3
28,Gautam Buddha Nagar,Industrial,2,0,agricultural,48.82,5,10.2,0,79.1
223,Raigad,Energy,10,1,commercial,72.05,1,90.8,1,336.2
134,Navsari,Aviation,10,1,residential,56.95,4,8.4,1,360.2
105,Gautam Buddha Nagar,Water,0,0,residential,33.57,2,47.9,0,85.8
99,Palghar,Railways,3,0,agricultural,56.77,9,9.8,0,161.8
32,Gautam Buddha Nagar,Energy,10,1,residential,76.09,1,53.7,1,279.5
226,Gautam Buddha Nagar,Water,0,0,residential,15.47,1,64.9,0,92.6
126,Raigad,Highways,8,1,residential,77.16,2,10.8,1,302.0
265,Ahmedabad,Aviation,6,1,commercial,77.92,6,83.8,1,328.1
126,Palghar,Highways,3,0,residential,7.83,1,84.6,0,93.3
72,Thane,Energy,5,1,agricultural,62.65,1,73.0,1,245.3
235,Navsari,Industrial,9,1,commercial,6.59,5,46.2,1,330.8
192,Sonnagar,Water,0,0,commercial,56.75,6,44.7,1,155.0
216,Sonnagar,Railways,5,1,agricultural,53.14,11,48.9,1,325.9
176,Dankuni,Aviation,1,0,agricultural,35.44,14,92.3,1,143.5
120,Gautam Buddha Nagar,Industrial,8,1,commercial,69.64,1,3.3,1,289.2
140,Gautam Buddha Nagar,Water,0,0,commercial,61.39,2,66.2,0,104.2
282,Sonnagar,Aviation,2,0,commercial,46.61,1,27.5,1,158.3
167,Surat,Railways,2,1,agricultural,64.03,7,33.4,1,251.4
284,Navsari,Aviation,1,0,residential,52.26,2,45.5,0,142.8
87,Gautam Buddha Nagar,Water,3,0,agricultural,73.11,14,66.4,0,154.1
197,Valsad,Aviation,3,0,commercial,17.32,1,85.2,1,125.9
99,Surat,Energy,0,0,residential,39.9,2,52.9,0,79.0
89,Gautam Buddha Nagar,Aviation,1,0,agricultural,3.09,12,23.9,0,127.6
155,Navsari,Water,2,0,commercial,75.53,3,11.1,0,170.0
131,Raigad,Highways,7,1,commercial,27.94,2,55.5,1,275.5
169,Navsari,Energy,3,1,residential,9.32,3,25.5,1,241.8
174,Panna,Highways,2,0,residential,71.38,1,40.5,0,141.2
207,Ahmedabad,Highways,10,1,agricultural,48.8,7,71.6,1,358.0
153,Valsad,Aviation,0,0,residential,21.03,4,48.6,0,112.1
246,Navsari,Railways,6,1,commercial,64.65,2,29.0,1,292.7
188,Dankuni,Energy,0,0,commercial,33.12,4,4.7,0,106.4
226,Palghar,Highways,0,0,residential,39.98,2,91.0,0,106.1
79,Gautam Buddha Nagar,Water,1,0,commercial,58.28,4,71.2,0,85.1
203,Panna,Railways,3,0,residential,75.41,3,79.9,1,163.7
30,Gautam Buddha Nagar,Railways,1,0,commercial,7.26,6,87.4,0,93.7
147,Palghar,Railways,2,0,commercial,75.8,2,27.6,0,131.7
257,Navsari,Railways,0,0,residential,55.44,2,77.4,0,116.4
78,Dankuni,Industrial,0,0,commercial,76.4,3,28.5,0,71.5
58,Valsad,Energy,2,0,agricultural,38.34,12,66.9,0,147.1
271,Hooghly,Energy,2,1,agricultural,9.42,12,84.7,1,259.0
119,Palghar,Aviation,9,1,commercial,46.61,3,66.8,1,317.3
224,Valsad,Aviation,1,0,agricultural,65.95,7,27.9,0,127.5
38,Sonnagar,Highways,9,1,residential,1.51,1,13.7,1,247.3
222,Dankuni,Energy,2,0,commercial,19.53,3,83.3,0,91.8
61,Navsari,Industrial,3,0,commercial,14.31,6,84.9,0,90.6
91,Valsad,Aviation,3,0,commercial,71.41,2,61.5,0,136.1
222,Hooghly,Aviation,1,0,commercial,44.61,6,21.4,1,130.2
248,Valsad,Water,1,0,commercial,66.32,3,50.1,1,165.2
34,Palghar,Industrial,1,0,commercial,47.76,1,88.7,0,68.0
228,Gautam Buddha Nagar,Highways,6,1,agricultural,74.68,5,25.7,1,309.1
138,Palghar,Industrial,9,1,residential,29.38,3,18.0,1,268.4
279,Hooghly,Railways,3,0,residential,61.35,2,24.4,1,176.3
268,Navsari,Industrial,0,0,residential,45.05,1,60.8,0,127.9
299,Palghar,Railways,1,0,agricultural,13.49,3,39.8,0,125.2
222,Gautam Buddha Nagar,Water,0,0,residential,43.52,3,86.7,0,94.5
199,Surat,Industrial,0,0,residential,32.5,2,92.7,0,98.9
256,Thane,Railways,2,1,residential,36.04,2,47.3,1,227.7
237,Panna,Aviation,3,0,commercial,18.37,1,48.4,1,119.8
135,Thane,Industrial,6,1,residential,47.71,4,47.7,1,297.1
224,Ahmedabad,Aviation,3,0,agricultural,63.98,11,82.3,1,178.4
256,Hooghly,Railways,1,0,commercial,7.64,5,49.4,0,129.3
259,Gautam Buddha Nagar,Energy,0,0,commercial,73.6,1,20.0,0,136.0
238,Raigad,Highways,0,0,agricultural,79.34,4,7.4,0,156.2
102,Dankuni,Energy,0,0,commercial,35.74,2,2.9,0,60.6
210,Hooghly,Energy,3,1,agricultural,34.9,6,15.6,1,279.6
77,Sonnagar,Water,10,1,commercial,16.41,6,55.5,1,306.1
223,Valsad,Railways,0,0,commercial,11.31,4,23.4,1,103.9
219,Panna,Energy,10,1,residential,18.85,2,85.3,1,300.7
110,Hooghly,Aviation,1,0,agricultural,8.61,4,77.3,0,57.1
42,Sonnagar,Aviation,6,1,residential,11.83,2,25.3,1,226.8
116,Hooghly,Highways,5,1,commercial,54.78,6,60.3,1,257.8
219,Panna,Energy,4,0,commercial,10.67,6,47.3,0,158.1
240,Navsari,Water,10,1,agricultural,64.18,11,60.2,1,356.7
212,Palghar,Water,3,0,commercial,52.38,4,29.5,1,148.9
88,Navsari,Aviation,9,1,residential,53.42,2,45.1,1,281.6
89,Thane,Energy,1,0,agricultural,51.99,10,41.9,0,118.5
284,Navsari,Aviation,0,0,agricultural,64.32,1,22.5,0,140.8
280,Hooghly,Aviation,1,0,residential,6.88,3,4.1,0,149.0
230,Valsad,Industrial,2,0,residential,62.46,1,13.9,0,147.4
222,Sonnagar,Aviation,2,0,residential,32.56,4,22.8,0,160.4
287,Palghar,Energy,0,0,residential,46.89,1,84.8,0,124.1
255,Raigad,Energy,0,0,agricultural,26.36,10,72.6,0,166.3
227,Navsari,Railways,6,1,residential,49.4,3,2.7,1,293.2
200,Sonnagar,Energy,1,0,commercial,29.76,1,45.7,0,109.3
61,Thane,Railways,4,1,residential,59.04,4,89.4,1,252.8
194,Dankuni,Aviation,1,0,agricultural,37.17,12,67.5,1,190.5
246,Surat,Energy,5,1,residential,48.07,1,41.6,1,304.5
20,Gautam Buddha Nagar,Highways,1,0,agricultural,32.01,12,4.1,0,122.2
173,Sonnagar,Railways,2,0,commercial,62.0,5,84.5,0,136.9
200,Hooghly,Industrial,0,0,commercial,39.01,4,75.9,0,85.4
268,Thane,Industrial,8,1,agricultural,23.76,13,67.8,1,336.2
161,Panna,Highways,1,0,agricultural,20.13,5,40.9,1,102.6
134,Navsari,Water,2,0,agricultural,70.63,12,73.7,1,145.9
30,Raigad,Industrial,0,0,residential,27.91,1,53.4,0,63.6
241,Navsari,Aviation,10,1,commercial,73.83,5,48.7,1,365.2
221,Navsari,Energy,1,0,agricultural,40.52,7,16.7,0,150.1
214,Thane,Industrial,2,0,residential,76.21,2,26.7,0,181.6
285,Surat,Energy,0,0,commercial,79.74,2,78.3,0,123.7
47,Surat,Industrial,10,1,commercial,4.08,3,82.7,1,291.1
45,Ahmedabad,Highways,8,1,commercial,21.13,3,44.7,1,242.5
233,Dankuni,Aviation,4,1,agricultural,9.71,6,6.1,1,242.1
175,Dankuni,Water,1,0,residential,33.0,1,61.4,0,102.3
281,Navsari,Highways,0,0,commercial,30.14,5,40.7,0,112.0
175,Palghar,Railways,0,0,residential,69.08,2,56.5,0,88.2
30,Panna,Highways,6,1,agricultural,64.95,14,45.3,1,292.7
212,Valsad,Industrial,1,0,agricultural,7.7,5,58.5,0,109.7
206,Ahmedabad,Aviation,7,1,residential,27.22,1,64.5,1,265.8
239,Gautam Buddha Nagar,Water,8,1,residential,63.7,4,9.1,1,335.4
119,Navsari,Industrial,2,0,agricultural,75.84,14,53.9,0,138.4
66,Valsad,Highways,0,0,commercial,77.05,2,21.3,0,107.9
98,Navsari,Industrial,0,0,commercial,69.79,3,5.8,0,110.9
52,Surat,Water,1,0,residential,29.38,3,37.8,0,66.8
69,Thane,Water,4,1,commercial,72.46,6,14.2,1,257.9
204,Thane,Water,0,0,residential,39.49,1,17.6,0,113.2
56,Dankuni,Highways,1,0,residential,10.97,2,83.4,0,54.1
108,Surat,Railways,1,0,agricultural,59.77,13,48.1,0,131.9
73,Ahmedabad,Railways,2,0,agricultural,27.6,7,53.6,0,87.9
213,Palghar,Highways,1,0,residential,32.66,1,91.9,0,127.6
40,Palghar,Highways,2,0,agricultural,0.97,2,39.7,0,85.7
144,Sonnagar,Industrial,8,1,agricultural,67.27,9,67.2,1,310.6
297,Palghar,Energy,0,0,agricultural,45.33,5,28.1,0,136.8
185,Ahmedabad,Highways,3,0,residential,3.26,2,66.4,0,134.0
127,Ahmedabad,Industrial,1,0,residential,73.21,3,55.1,0,120.0
171,Gautam Buddha Nagar,Energy,2,1,agricultural,23.58,6,44.2,1,217.0
112,Ahmedabad,Railways,1,0,commercial,23.37,4,72.0,0,73.7
64,Valsad,Railways,3,0,agricultural,23.21,3,50.8,0,104.0
207,Navsari,Aviation,0,0,residential,72.58,2,91.8,0,113.6
58,Gautam Buddha Nagar,Water,8,1,commercial,31.26,6,52.2,1,296.2
80,Navsari,Industrial,8,1,residential,70.15,4,46.9,1,303.2
266,Ahmedabad,Railways,0,0,commercial,13.07,3,78.4,0,112.4
180,Palghar,Aviation,4,1,agricultural,76.9,6,16.1,1,269.0
179,Thane,Highways,1,0,residential,49.73,4,83.7,0,126.2
19,Thane,Energy,3,0,agricultural,71.82,6,20.5,0,144.5
226,Panna,Energy,5,1,commercial,23.41,2,24.5,1,293.3
58,Palghar,Highways,3,0,residential,46.5,3,84.7,0,127.2
53,Navsari,Aviation,0,0,residential,72.32,4,49.6,0,125.2
253,Surat,Aviation,1,0,residential,61.08,2,66.1,0,168.2
286,Palghar,Highways,3,1,commercial,17.75,5,89.4,1,243.1
70,Panna,Highways,4,0,residential,64.42,4,16.0,0,192.3
237,Valsad,Water,1,0,residential,29.25,4,44.0,0,172.3
124,Valsad,Railways,0,0,commercial,42.05,5,15.4,0,39.3
174,Dankuni,Railways,0,0,commercial,51.33,2,32.4,0,109.3
110,Panna,Aviation,0,0,residential,78.8,3,33.3,0,128.7
96,Raigad,Industrial,6,1,commercial,35.59,4,42.5,1,249.9
294,Panna,Railways,0,0,residential,56.69,4,9.3,0,134.9
51,Hooghly,Energy,2,0,agricultural,57.48,7,53.7,0,115.1
80,Sonnagar,Railways,2,1,commercial,38.72,3,68.2,1,204.9
77,Navsari,Railways,8,1,agricultural,6.99,5,35.1,1,256.0
251,Ahmedabad,Energy,3,0,commercial,17.48,5,76.0,1,155.7
131,Palghar,Aviation,5,1,commercial,71.03,5,88.8,1,295.1
62,Gautam Buddha Nagar,Water,2,1,agricultural,59.83,13,60.9,1,264.0
292,Gautam Buddha Nagar,Water,2,0,commercial,57.5,6,8.4,0,172.9
42,Hooghly,Industrial,4,0,commercial,64.82,2,12.8,0,128.8
248,Gautam Buddha Nagar,Energy,3,0,agricultural,41.44,8,86.0,1,178.8
97,Surat,Railways,5,1,agricultural,69.74,6,26.6,1,282.6
120,Thane,Energy,4,0,commercial,58.68,6,83.6,0,159.4
250,Panna,Water,3,0,commercial,20.84,4,3.7,1,170.5
16,Valsad,Water,0,0,agricultural,77.01,3,17.1,0,73.6
290,Palghar,Railways,5,1,residential,68.77,4,82.5,1,309.2
233,Navsari,Water,5,1,agricultural,48.1,4,81.1,1,275.5
235,Valsad,Aviation,1,0,residential,3.42,4,39.3,0,118.2
133,Navsari,Industrial,5,1,commercial,20.56,3,21.1,1,279.7
61,Navsari,Industrial,10,1,residential,52.8,4,34.7,1,321.9
135,Palghar,Highways,1,0,commercial,38.17,6,3.8,0,104.5
285,Surat,Water,8,1,commercial,58.27,5,34.5,1,387.9
205,Panna,Aviation,0,0,residential,6.32,2,48.5,0,50.2
216,Surat,Water,1,0,agricultural,39.36,8,41.8,0,143.7
232,Gautam Buddha Nagar,Railways,6,1,commercial,7.6,3,94.9,1,290.9
293,Panna,Highways,0,0,residential,63.04,2,19.9,0,133.6
201,Hooghly,Water,0,0,agricultural,6.46,4,58.7,0,115.8
108,Thane,Energy,0,0,commercial,20.46,5,16.5,1,108.2
16,Gautam Buddha Nagar,Highways,1,0,agricultural,31.81,13,88.8,0,68.5
24,Navsari,Water,1,0,residential,64.16,1,33.9,0,73.0
247,Dankuni,Highways,1,0,commercial,37.21,2,38.0,0,133.1
38,Dankuni,Water,2,0,agricultural,36.92,7,30.4,0,103.3
